structure_name,cell_density
MY-mot,274.0617080378856
MY-sat,5.331112036651396
MY-sen,1703.3447207436247
P-sat,90.30306291440222
P-sen,625.1757566787537
P-mot,222.25675309422715
ME,0.0
PVR,303.3774442030417
PVZ,114.64808412303172
LZ,383.43250685900733
MEZ,550.4537282600676
DORpm,188.4585248088774
DORsm,362.3661933456932
PRT,381.7825108049605
IV,0.0
MRN,103.76907128807612
RN,280.0556100006837
AT,0.0
RR,137.41277509393453
SCm,59.176329468212714
III,38.095238095238095
SNr,185.5667821294585
MA3,0.0
MT,442.0967086550183
Pa4,0.0
PN,732.3943661971832
CUN,958.36376917458
LT,511.09139307897067
VTA,1080.4742155753845
DT,0.0
VTN,136.67912439935932
PAG,30.959982733855778
EW,0.0
SAG,990.1692183722804
SCs,26.59357009295686
IC,1084.4399697961237
MEV,0.0
NB,246.69603524229072
SCO,0.0
PBG,175.82417582417582
PPN,436.81878320767794
RAmb,111.70198260110719
SNc,353.37423312883436
SIM,467.01807970836
AN,906.4694345046488
PRM,1290.284577228793
COPY,1604.9451434765413
PFL,103.04719792367587
FL,574.6888955992436
LING,55.93427722426149
CENT,69.94901135245843
CUL,403.46420508008777
DEC,388.3463673568621
FOTU,316.38562697980996
PYR,645.3435520187965
UVU,1616.2785567428768
NOD,111.14327062228655
LSX,266.3137845838465
sAMY,171.52317389141717
STRd,953.1500528653735
STRv,647.8242154533407
PALc,364.34663970710926
PALd,662.3520763365381
PALm,175.0751154760303
PALv,315.3526970954357
HPF,1209.8728329970115
Isocortex,1072.9708043051778
OLF,2281.5702446420037
LA,1356.2367670072724
BLA,1150.9957754978877
BMA,285.6159741410771
CLA,709.0009891196835
PA,2630.371572807221
EP,1025.3271840706211
VeCB,104.80349344978166
DN,107.93338486402924
IP,66.99412190997666
FN,139.37889280892026
